Version	Date	Time	Author	Comment
21	09-Nov-2015	11:11	Philip Swannell	Removed five sheets - ClientCDS, CPartyCDS, and the sheets holding Swap, XccySwaps and FXFwds. Data previosly held on these sheets is now generated on-the-fly in methods ReshapeCDSData and SplitOutTradeData.
20	06-Nov-2015	15:26	Philip Swannell	Fix on sheet Client_CDS - Barclays credit curve was messed up.
19	06-Nov-2015	14:37	Philip Swannell	Fixed bad bug in VBA code introduced in last release - the work was being done twice!
18	06-Nov-2015	13:02	Philip Swannell	Shipped in Nicolas' sheets. Got rid of links.
17	05-Nov-2015	17:27	Philip Swannell	More VBA changes - no longer hard-wire address of Calib range on the currency sheets.
16	05-Nov-2015	13:10	Philip Swannell	No longer have button on Portfolio sheet. Instead whenever the Portfolio sheet is deactivated, the data is transferred to the sheets SwapTrades, XCCYTrades and FxForwards
15	05-Nov-2015	12:49	Philip Swannell	Work on TradeExposures sheet.
14	05-Nov-2015	10:02	Philip Swannell	Changes to sheets - more sheets hidden, no longer use sheet tab colours, shorter sheet names.
13	04-Nov-2015	14:34	Philip Swannell	Released a version for Paul to work with.
12	04-Nov-2015	13:14	Philip Swannell	Removed Class module - wasn't necessary. Module modScript is now largely PGS code. Removed Nicolas' sheets since they had circular references and Nicolas is working on new versions.
11	04-Nov-2015	10:10	Philip Swannell	More VBA cleanups. Added three extra parameters onto sheet Control_Variables
10	03-Nov-2015	14:11	Philip Swannell	Changes on sheet CPtyExposureViewer - simplified formulas and re-wrote code that amends the graphs.
9	02-Nov-2015	18:15	Philip Swannell	Corrected VBA code for new structure of CCY_ sheets.
8	02-Nov-2015	15:44	Philip Swannell	Changing structure of CCY_ sheets - will break Paul's class module for the time being.
7	02-Nov-2015	17:23	Philip Swannell	Added this Audit sheet.<LF>VBA changes: Ensure OptionExplicit in all modules, bug fixes to bugs revealed by non use of Option Explicit.<LF>Added "ReleaseCleanup" method
