Version	Date	Time	Author	Comment
24	29-May-2015	13:01	Philip Swannell	FxVols sheet now has alternative data for Historical vols, flipped ExtraTrades so that Amount is USD not EUR, added more columns to the sheet Table. Added release cleanup routine.
23	29-May-2015	09:21	Philip Swannell	Added MaxNumObservations on Config sheet.
22	26-May-2015	19:12	Philip Swannell	Handle banks with whom Cayley currently have no trades - continued
21	26-May-2015	18:22	Philip Swannell	Handle banks with whom Cayley currently have no trades.
20	26-May-2015	15:17	Philip Swannell	Added "Print Charts" capability.
19	26-May-2015	12:16	Philip Swannell	New sheet "Table" to allow looping over all counterparty banks.
18	25-May-2015	10:38	Philip Swannell	Implemented solving for Fx Headroom.
17	25-May-2015	09:36	Philip Swannell	Implemented portfolio ageing. Graph title now reflects addition of extra trades and amount of portfolio ageing.
16	23-May-2015	18:17	Philip Swannell	Re-wrote algorithm for Notional-based credit line. Now simpler  - old algorithm was complicated and wrong.
15	23-May-2015	07:22	Philip Swannell	Headroom calculation now works when Calibration failures are encountered in PFE calculation.
14	22-May-2015	19:52	Philip Swannell	SingleChoiceDialog now persists the user's search preferences.
13	22-May-2015	19:45	Philip Swannell	Solving for Trade Headroom now works for Methodology = NOTIONAL BASED.
12	22-May-2015	19:14	Philip Swannell	Fix for problem of the extra trades just popping by a day or so into the wrong bucket for notional-based lines
11	22-May-2015	18:23	Philip Swannell	Added calculation for Notional-based lines - not yet fully tested.
10	22-May-2015		Philip Swannell	Added menu button and new sheet "PFE for FxForwards".
9	21-May-2015	18:42	Philip Swannell	Added PFE headroom and Solver for Trade headroom.
8	20-May-2015	16:53	Philip Swannell	Simplified method PopulateVariables to call sInterp with InterpType being FlatToRight.
7	20-May-2015	16:53	Philip Swannell	Change to method PopulateVariables to construct arguments for call to sFxForwardPFE more efficiently. Time to calculate PFE for all 8,067 trades falls from 22 seconds to 8 seconds.
6	19-May-2015	17:12	Philip Swannell	Change to method PopulateVariables to never use more than 364 observation dates. So can now calculate PFE for entire Cayley portfolio. Takes 22 seconds though there may be speedups available?
5	19-May-2015	14:51	Philip Swannell	Added required FxVols to calculate PFEs for UBS, Lloyds and RBS whose reporting currencies are CHF, GBP and GBP respectively.
4	19-May-2015	13:49	Philip Swannell	1) Bug fix. Results were gibberish if the report currency was not EUR.<LF>2) Changed main sheet so there is a "Calculate!" button that executes a macro that pastes the result of the analysis into a range PFEByFiltersReturn. This solves a problem that the chart was failing to update.<LF>3) New sheet ComponentPVs gives the initial Fx Exposure from the bank's perspective. Useful for chacking initial point of the PFE graph.<LF>4) Main sheet shows credit lines for the Bank, looked up from a separate workbook referenced as "Source workbook for Lines" on the Config sheet.
3	15-May-2015	18:35	Philip Swannell	Can now enter a base currency on the main sheet, though only have market data to support EUR and USD for the time being. Simplified FxVol sheet and copied across data that Sophia downloaded from Bloomberg.
2	15-May-2015	09:00	Philip Swannell	Can enter confidence levels on main sheet. Calibration failure handled more gracefully. Counterparty mapping table addeded.
1	14-May-2015	11:55	Philip Swannell	First version for use by other team members.
